0,300
0.01,300.8293803
0.02,301.6498019
0.03,302.4614403
0.04,303.2644666
0.05,304.0590479
0.06,304.8453471
0.07,305.6235234
0.08,306.3937318
0.09,307.1561238
0.1,307.9108473
0.11,308.6580464
0.12,309.3978622
0.13,310.1304321
0.14,310.8558903
0.15,311.574368
0.16,312.2859932
0.17,312.9908909
0.18,313.6891833
0.19,314.3809895
0.2,315.0664262
0.21,315.7456071
0.22,316.4186435
0.23,317.085644
0.24,317.7467148
0.25,318.4019597
0.26,319.0514801
0.27,319.6953751
0.28,320.3337416
0.29,320.9666743
0.3,321.5942658
0.31,322.2166068
0.32,322.8337856
0.33,323.4458888
0.34,324.0530012
0.35,324.6552056
0.36,325.2525828
0.37,325.8452122
0.38,326.4331713
0.39,327.0165359
0.4,327.5953801
0.41,328.1697766
0.42,328.7397965
0.43,329.3055092
0.44,329.8669828
0.45,330.4242839
0.46,330.9774777
0.47,331.5266281
0.48,332.0717975
0.49,332.6130472
0.5,333.1504369
0.51,333.6840255
0.52,334.2138704
0.53,334.7400279
0.54,335.262553
0.55,335.7814999
0.56,336.2969214
0.57,336.8088693
0.58,337.3173944
0.59,337.8225465
0.6,338.3243744
0.61,338.8229259
0.62,339.3182477
0.63,339.8103859
0.64,340.2993854
0.65,340.7852903
0.66,341.268144
0.67,341.7479888
0.68,342.2248663
0.69,342.6988173
0.7,343.1698819
0.71,343.6380992
0.72,344.1035077
0.73,344.5661453
0.74,345.0260488
0.75,345.4832547
0.76,345.9377986
0.77,346.3897155
0.78,346.8390396
0.79,347.2858048
0.8,347.7300439
0.81,348.1717896
0.82,348.6110737
0.83,349.0479273
0.84,349.4823813
0.85,349.9144657
0.86,350.3442102
0.87,350.7716438
0.88,351.1967951
0.89,351.6196921
0.9,352.0403622
0.91,352.4588327
0.92,352.8751299
0.93,353.2892801
0.94,353.7013088
0.95,354.1112413
0.96,354.5191023
0.97,354.9249161
0.98,355.3287066
0.99,355.7304974
1,356.1303115
1.01,356.5281716
1.02,356.9241
1.03,357.3181187
1.04,357.7102493
1.05,358.1005128
1.06,358.4889303
1.07,358.8755222
1.08,359.2603087
1.09,359.6433095
1.1,360.0245443
1.11,360.4040322
1.12,360.7817921
1.13,361.1578426
1.14,361.5322018
1.15,361.9048879
1.16,362.2759185
1.17,362.645311
1.18,363.0130825
1.19,363.37925
1.2,363.7438299
1.21,364.1068387
1.22,364.4682925
1.23,364.8282069
1.24,365.1865978
1.25,365.5434803
1.26,365.8988696
1.27,366.2527806
1.28,366.605228
1.29,366.9562261
1.3,367.3057892
1.31,367.6539313
1.32,368.0006662
1.33,368.3460074
1.34,368.6899684
1.35,369.0325623
1.36,369.3738022
1.37,369.7137008
1.38,370.0522707
1.39,370.3895245
1.4,370.7254742
1.41,371.0601321
1.42,371.39351
1.43,371.7256197
1.44,372.0564727
1.45,372.3860804
1.46,372.7144541
1.47,373.0416048
1.48,373.3675435
1.49,373.692281
1.5,374.0158278
1.51,374.3381945
1.52,374.6593915
1.53,374.9794288
1.54,375.2983166
1.55,375.6160647
1.56,375.9326831
1.57,376.2481812
1.58,376.5625687
1.59,376.875855
1.6,377.1880492
1.61,377.4991607
1.62,377.8091983
1.63,378.1181711
1.64,378.4260877
1.65,378.732957
1.66,379.0387874
1.67,379.3435874
1.68,379.6473653
1.69,379.9501295
1.7,380.251888
1.71,380.5526489
1.72,380.8524201
1.73,381.1512095
1.74,381.4490247
1.75,381.7458734
1.76,382.0417632
1.77,382.3367014
1.78,382.6306956
1.79,382.9237528
1.8,383.2158804
1.81,383.5070854
1.82,383.7973747
1.83,384.0867554
1.84,384.3752343
1.85,384.662818
1.86,384.9495134
1.87,385.2353269
1.88,385.5202651
1.89,385.8043345
1.9,386.0875413
1.91,386.369892
1.92,386.6513927
1.93,386.9320495
1.94,387.2118685
1.95,387.4908558
1.96,387.7690172
1.97,388.0463587
1.98,388.322886
1.99,388.5986048
2,388.8735209
2.01,389.1476399
2.02,389.4209672
2.03,389.6935084
2.04,389.9652689
2.05,390.236254
2.06,390.5064691
2.07,390.7759193
2.08,391.04461
2.09,391.3125461
2.1,391.5797328
2.11,391.8461752
2.12,392.111878
2.13,392.3768464
2.14,392.6410851
2.15,392.904599
2.16,393.1673927
2.17,393.429471
2.18,393.6908386
2.19,393.9515001
2.2,394.21146
2.21,394.4707229
2.22,394.7292931
2.23,394.9871752
2.24,395.2443734
2.25,395.5008922
2.26,395.7567358
2.27,396.0119085
2.28,396.2664144
2.29,396.5202578
2.3,396.7734426
2.31,397.025973
2.32,397.2778531
2.33,397.5290868
2.34,397.779678
2.35,398.0296308
2.36,398.2789489
2.37,398.5276362
2.38,398.7756965
2.39,399.0231335
2.4,399.269951
2.41,399.5161527
2.42,399.7617423
2.43,400.0067232
2.44,400.2510992
2.45,400.4948738
2.46,400.7380505
2.47,400.9806328
2.48,401.2226241
2.49,401.4640278
2.5,401.7048474
2.51,401.9450862
2.52,402.1847475
2.53,402.4238346
2.54,402.6623508
2.55,402.9002992
2.56,403.1376832
2.57,403.3745059
2.58,403.6107703
2.59,403.8464797
2.6,404.0816372
2.61,404.3162457
2.62,404.5503083
2.63,404.7838281
2.64,405.016808
2.65,405.2492509
2.66,405.4811598
2.67,405.7125376
2.68,405.9433871
2.69,406.1737113
2.7,406.4035128
2.71,406.6327946
2.72,406.8615594
2.73,407.08981
2.74,407.317549
2.75,407.5447792
2.76,407.7715033
2.77,407.9977239
2.78,408.2234437
2.79,408.4486652
2.8,408.6733912
2.81,408.897624
2.82,409.1213664
2.83,409.3446207
2.84,409.5673895
2.85,409.7896754
2.86,410.0114807
2.87,410.2328079
2.88,410.4536595
2.89,410.6740378
2.9,410.8939452
2.91,411.1133841
2.92,411.3323568
2.93,411.5508656
2.94,411.7689129
2.95,411.986501
2.96,412.2036321
